movie_id,language_name,language_role
43546,English,Original
17820,English,Original
756,English,Original
9728,English,Original
9731,English,Original
43610,English,Original
887,English,Original
364083,English,Original
657,English,Original
11561,English,Original
270303,English,Original
11624,English,Original
595,English,Original
8810,English,Original
226,English,Original
92182,English,Original
72213,English,Original
990,English,Original
55604,English,Original
80,English,Original
11023,English,Original
33667,English,Original
39013,English,Original
43839,English,Original
44639,English,Original
301351,English,Original
7873,English,Original
331190,English,Original
15186,English,Original
1378,English,Original
12901,English,Original
250124,English,Original
12228,English,Original
42889,English,Original
24746,English,Original
12109,English,Original
27023,English,Original
273899,English,Original
28260,English,Original
13075,English,Original
115210,English,Original
11302,English,Original
26388,English,Original
38358,English,Original
702,English,Original
935,English,Original
84175,English,Original
1705,English,Original
50875,English,Original
4929,English,Original
10894,English,Original
1688,English,Original
43947,English,Original
24066,English,Original
34106,English,Original
11426,English,Original
13909,English,Original
592,English,Original
10758,English,Original
11690,English,Original
3083,English,Original
9344,English,Original
10707,English,Original
15647,English,Original
4174,English,Original
9464,English,Original
49018,English,Original
13820,English,Original
17113,English,Original
129139,English,Original
507,English,Original
4012,English,Original
10972,English,Original
3082,English,Original
1961,English,Original
23963,English,Original
104755,English,Original
408,English,Original
39209,English,Original
100,English,Original
223,English,Original
9725,English,Original
28580,English,Original
23730,English,Original
19997,English,Original
43266,English,Original
176,English,Original
39939,English,Original
11219,English,Original
176124,English,Original
500,English,Original
89750,English,Original
43884,English,Original
13064,English,Original
7553,English,Original
39895,English,Original
289,English,Original
1366,English,Original
5769,English,Original
277685,English,Original
103,English,Original
11298,English,Original
646,English,Original
9003,English,Original
347126,English,Original
10092,English,Original
46705,English,Original
546,English,Original
76487,English,Original
5722,English,Original
39833,English,Original
1781,English,Original
18712,English,Original
171424,English,Original
113947,English,Original
32456,English,Original
13508,English,Original
22597,English,Original
26791,English,Original
46989,English,Original
13362,English,Original
18206,English,Original
13856,English,Original
29146,English,Original
654,English,Original
91070,English,Original
2652,English,Original
9813,English,Original
3170,English,Original
15708,English,Original
